timestamp_ms,heading_deg,speed_ms,speed_src,pos_x_m,pos_y_m,lat,lon,pos_src,mag_x_raw,mag_y_raw,mag_z_raw,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,mag_x_cal,mag_y_cal,mag_z_cal,accel_x_cal,accel_y_cal,accel_z_cal,gyro_x_cal,gyro_y_cal,gyro_z_cal,pitch_deg,roll_deg
29008,176.28,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,7.892,46.171,136.861,-0.095,0.009,-1.007,0.028,-0.005,1.039,-15.718,4.724,47.751,-0.102,0.002,-1.015,0.034,0.072,1.080,-1.28,1.26
29116,183.38,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,7.059,44.008,137.109,-0.154,-0.014,-0.979,0.025,-0.020,0.929,-16.523,2.509,47.987,-0.161,-0.021,-0.986,0.032,0.057,0.970,-1.51,1.27
29224,188.80,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,6.679,40.339,137.241,-0.122,-0.058,-0.923,0.014,-0.045,0.712,-16.888,-1.250,48.090,-0.129,-0.065,-0.931,0.020,0.031,0.753,-1.92,1.49
29332,193.36,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,6.855,39.316,136.393,-0.096,-0.083,-0.967,0.019,-0.052,0.569,-16.714,-2.306,47.224,-0.103,-0.090,-0.975,0.026,0.025,0.611,-2.23,1.52
29437,196.51,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,7.337,38.191,136.773,-0.046,-0.056,-1.038,-0.002,-0.061,0.465,-16.248,-3.457,47.596,-0.053,-0.063,-1.045,0.004,0.016,0.506,-2.44,1.61
29546,201.12,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,7.103,37.270,136.495,0.044,-0.003,-1.001,0.007,-0.029,0.594,-16.472,-4.403,47.308,0.037,-0.010,-1.009,0.014,0.048,0.635,-1.95,1.36
29654,207.24,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,7.863,35.896,136.890,0.032,0.008,-0.985,0.025,-0.017,0.801,-15.738,-5.809,47.692,0.026,0.001,-0.993,0.031,0.060,0.842,-1.38,1.01
29762,213.98,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,8.462,34.756,137.533,-0.007,0.052,-1.036,0.031,-0.011,0.936,-15.161,-6.972,48.329,-0.014,0.045,-1.043,0.037,0.066,0.977,-0.88,0.83
29870,220.40,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,8.799,32.461,136.963,0.021,0.020,-0.979,0.013,0.008,0.968,-14.832,-9.330,47.732,0.014,0.013,-0.986,0.019,0.084,1.009,-0.67,0.93
29978,227.11,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,9.398,31.102,136.831,-0.048,-0.028,-0.994,0.018,-0.003,0.957,-14.251,-10.725,47.585,-0.055,-0.035,-1.001,0.025,0.074,0.999,-0.52,0.97
30086,233.07,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,10.509,29.611,136.656,-0.113,-0.014,-0.959,0.044,-0.067,0.882,-13.175,-12.255,47.390,-0.119,-0.021,-0.967,0.051,0.010,0.923,-0.64,1.00
30189,237.29,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,12.029,28.106,136.451,-0.135,-0.012,-0.899,0.029,-0.054,0.734,-11.704,-13.801,47.163,-0.141,-0.019,-0.907,0.036,0.023,0.775,-1.06,1.16
30297,240.90,0.000,F,0.00,0.00,47.50000000,-122.50000000,E,13.096,26.995,137.460,-0.113,-0.048,-0.992,0.011,-0.028,0.601,-10.676,-14.932,48.168,-0.119,-0.055,-1.000,0.017,0.049,0.643,-1.54,1.28
